
грузін	грузі́на	N;ACC;SG
грузін	грузі́н	N;NOM;SG

грузінка	грузі́нкі	N;NOM;PL
грузінка	грузі́нкам	N;DAT;PL
грузінка	грузі́нкамі	N;INS;PL
грузінка	грузі́нцы	N;ESS;SG
грузінка	грузі́нцы	N;DAT;SG
грузінка	грузі́нкі	N;GEN;SG
грузінка	грузі́нках	N;ESS;PL
грузінка	грузі́нак	N;GEN;PL
грузінка	грузі́нкай	N;INS;SG
грузінка	грузі́нак	N;ACC;PL
грузінка	грузі́нку	N;ACC;SG
грузінка	грузі́нка	N;NOM;SG

грузінскі	грузі́нскіх	ADJ;ESS;PL
грузінскі	грузі́нская	ADJ;NOM;FEM;SG
грузінскі	грузі́нскага	ADJ;GEN;MASC;SG
грузінскі	грузі́нскага	ADJ;GEN;NEUT;SG
грузінскі	грузі́нскай	ADJ;INS;FEM;SG
грузінскі	грузі́нскаю	ADJ;INS;FEM;SG
грузінскі	грузі́нскі	ADJ;INAN;ACC;MASC;SG
грузінскі	грузі́нскай	ADJ;ESS;FEM;SG
грузінскі	грузі́нскае	ADJ;NOM;NEUT;SG
грузінскі	грузі́нскім	ADJ;DAT;PL
грузінскі	грузі́нскую	ADJ;ACC;FEM;SG
грузінскі	грузі́нскімі	ADJ;INS;PL
грузінскі	грузі́нскай	ADJ;GEN;FEM;SG
грузінскі	грузі́нскі	ADJ;NOM;MASC;SG
грузінскі	грузі́нскай	ADJ;DAT;FEM;SG
грузінскі	грузі́нскім	ADJ;ESS;MASC;SG
грузінскі	грузі́нскім	ADJ;ESS;NEUT;SG
грузінскі	грузі́нскіх	ADJ;ACC;ANIM;PL
грузінскі	грузі́нскія	ADJ;NOM;PL
грузінскі	грузі́нскіх	ADJ;GEN;PL
грузінскі	грузі́нскага	ADJ;ANIM;ACC;MASC;SG
грузінскі	грузі́нскім	ADJ;INS;MASC;SG
грузінскі	грузі́нскім	ADJ;INS;NEUT;SG
грузінскі	грузі́нскаму	ADJ;DAT;MASC;SG
грузінскі	грузі́нскаму	ADJ;DAT;NEUT;SG
грузінскі	грузі́нскае	ADJ;ACC;NEUT;SG
грузінскі	грузі́нскія	ADJ;ACC;INAN;PL

грыва	гры́вы	N;NOM;PL
грыва	гры́вам	N;DAT;PL
грыва	гры́вамі	N;INS;PL
грыва	гры́ве	N;ESS;SG
грыва	гры́ве	N;DAT;SG
грыва	гры́вы	N;GEN;SG
грыва	гры́вах	N;ESS;PL
грыва	грыў	N;GEN;PL
грыва	гры́вай	N;INS;SG
грыва	гры́вы	N;ACC;PL
грыва	гры́ву	N;ACC;SG
грыва	гры́ва	N;NOM;SG

грэк	грэ́кі	N;NOM;PL
грэк	грэ́кам	N;DAT;PL
грэк	грэ́камі	N;INS;PL
грэк	грэ́ку	N;ESS;SG
грэк	грэ́ку	N;DAT;SG
грэк	грэ́ка	N;GEN;SG
грэк	грэ́ках	N;ESS;PL
грэк	грэ́каў	N;GEN;PL
грэк	грэ́кам	N;INS;SG
грэк	грэ́каў	N;ACC;PL
грэк	грэ́ка	N;ACC;SG
грэк	грэк	N;NOM;SG

губіць	губі́це	V;IMP;2;PL
губіць	губі́лі	V;PST;PL
губіць	губі́	V;IMP;2;SG
губіць	бу́дзем губі́ць	V;FUT;1;PL
губіць	гу́біць	V;PRS;3;SG
губіць	гу́бім	V;PRS;1;PL
губіць	гу́біш	V;PRS;2;SG
губіць	губі́ла	V;PST;SG;FEM
губіць	губі́ла	V;PST;SG;NEUT
губіць	бу́дзеце губі́ць	V;FUT;2;PL
губіць	губі́ў	V;PST;SG;MASC
губіць	бу́дзеш губі́ць	V;FUT;2;SG
губіць	гу́бяць	V;PRS;3;PL
губіць	гублю́	V;PRS;1;SG
губіць	бу́дуць губі́ць	V;FUT;3;PL
губіць	бу́ду губі́ць	V;FUT;1;SG
губіць	бу́дзе губі́ць	V;FUT;3;SG
губіць	гу́біце	V;PRS;2;PL

гучны	гу́чнымі	ADJ;INS;PL
гучны	гу́чную	ADJ;ACC;FEM;SG
гучны	гу́чны	ADJ;NOM;MASC;SG
гучны	гу́чныя	ADJ;ACC;INAN;PL
гучны	гу́чнай	ADJ;INS;FEM;SG
гучны	гу́чнаю	ADJ;INS;FEM;SG
гучны	гу́чных	ADJ;GEN;PL
гучны	гу́чным	ADJ;ESS;MASC;SG
гучны	гу́чным	ADJ;ESS;NEUT;SG
гучны	гу́чнае	ADJ;NOM;NEUT;SG
гучны	гу́чнае	ADJ;ACC;NEUT;SG
гучны	гу́чнаму	ADJ;DAT;MASC;SG
гучны	гу́чнаму	ADJ;DAT;NEUT;SG
гучны	гу́чнай	ADJ;GEN;FEM;SG
гучны	гу́чнай	ADJ;ESS;FEM;SG
гучны	гу́чным	ADJ;INS;MASC;SG
гучны	гу́чным	ADJ;INS;NEUT;SG
гучны	гу́чная	ADJ;NOM;FEM;SG
гучны	гу́чнай	ADJ;DAT;FEM;SG
гучны	гу́чных	ADJ;ACC;ANIM;PL
гучны	гу́чных	ADJ;ESS;PL
гучны	гу́чны	ADJ;INAN;ACC;MASC;SG
гучны	гу́чнага	ADJ;GEN;MASC;SG
гучны	гу́чнага	ADJ;GEN;NEUT;SG
гучны	гу́чным	ADJ;DAT;PL
гучны	гу́чнага	ADJ;ANIM;ACC;MASC;SG
гучны	гу́чныя	ADJ;NOM;PL

гіль	гілёў	N;GEN;PL
гіль	гілі́	N;ESS;SG
гіль	гілёў	N;ACC;PL
гіль	гілём	N;INS;SG
гіль	гіля́	N;GEN;SG
гіль	гіль	N;NOM;SG
гіль	гіля́мі	N;INS;PL
гіль	гілі́	N;NOM;PL
гіль	гіля́	N;ACC;SG
гіль	гіля́м	N;DAT;PL
гіль	гілю́	N;DAT;SG
гіль	гіля́х	N;ESS;PL

гісторык	гісто́рыкі	N;NOM;PL
гісторык	гісто́рыкам	N;DAT;PL
гісторык	гісто́рыкамі	N;INS;PL
гісторык	гісто́рыку	N;ESS;SG
гісторык	гісто́рыку	N;DAT;SG
гісторык	гісто́рыка	N;GEN;SG
гісторык	гісто́рыках	N;ESS;PL
гісторык	гісто́рыкаў	N;GEN;PL
гісторык	гісто́рыкам	N;INS;SG
гісторык	гісто́рыкаў	N;ACC;PL
гісторык	гісто́рыка	N;ACC;SG
гісторык	гісто́рык	N;NOM;SG

гісторыя	гісто́рый	N;GEN;PL
гісторыя	гісто́рыі	N;ESS;SG
гісторыя	гісто́рыі	N;ACC;PL
гісторыя	гісто́рыяй	N;INS;SG
гісторыя	гісто́рыі	N;GEN;SG
гісторыя	гісто́рыя	N;NOM;SG
гісторыя	гісто́рыямі	N;INS;PL
гісторыя	гісто́рыі	N;NOM;PL
гісторыя	гісто́рыю	N;ACC;SG
гісторыя	гісто́рыям	N;DAT;PL
гісторыя	гісто́рыі	N;DAT;SG
гісторыя	гісто́рыях	N;ESS;PL

давальны склон	дава́льным скло́не	N;ESS;SG
давальны склон	дава́льнаму скло́ну	N;DAT;SG
давальны склон	дава́льнага скло́ну	N;GEN;SG
давальны склон	дава́льным скло́нам	N;INS;SG
давальны склон	дава́льны склон	N;ACC;SG
давальны склон	дава́льны склон	N;NOM;SG

даваць	дава́йце	V;IMP;2;PL
даваць	дава́лі	V;PST;PL
даваць	дава́й	V;IMP;2;SG
даваць	бу́дзем дава́ць	V;FUT;1;PL
даваць	дае́	V;PRS;3;SG
даваць	даём	V;PRS;1;PL
даваць	дае́ш	V;PRS;2;SG
даваць	дава́ла	V;PST;SG;FEM
даваць	дава́ла	V;PST;SG;NEUT
даваць	бу́дзеце дава́ць	V;FUT;2;PL
даваць	дава́ў	V;PST;SG;MASC
даваць	бу́дзеш дава́ць	V;FUT;2;SG
даваць	даю́ць	V;PRS;3;PL
даваць	даю́	V;PRS;1;SG
даваць	бу́дуць дава́ць	V;FUT;3;PL
даваць	бу́ду дава́ць	V;FUT;1;SG
даваць	бу́дзе дава́ць	V;FUT;3;SG
даваць	даяце́	V;PRS;2;PL

дадаваць	дадава́й	V;IMP;2;SG
дадаваць	дадава́ла	V;PST;SG;NEUT
дадаваць	дадава́йце	V;IMP;2;PL
дадаваць	бу́дзе дадава́ць	V;FUT;3;SG
дадаваць	дадава́лі	V;PST;PL
дадаваць	дадае́ш	V;PRS;2;SG
дадаваць	дадае́	V;PRS;3;SG
дадаваць	дадаю́	V;PRS;1;SG
дадаваць	дадаю́ць	V;PRS;3;PL
дадаваць	дадава́ў	V;PST;SG;MASC
дадаваць	дадава́ла	V;PST;SG;FEM
дадаваць	бу́дзем дадава́ць	V;FUT;1;PL
дадаваць	бу́ду дадава́ць	V;FUT;1;SG
дадаваць	дадаяце́	V;PRS;2;PL
дадаваць	бу́дзеце дадава́ць	V;FUT;2;PL
дадаваць	бу́дуць дадава́ць	V;FUT;3;PL
дадаваць	бу́дзеш дадава́ць	V;FUT;2;SG
дадаваць	дадаём	V;PRS;1;PL

дадатковы	дадатко́вымі	ADJ;INS;PL
дадатковы	дадатко́вую	ADJ;ACC;FEM;SG
дадатковы	дадатко́вы	ADJ;NOM;MASC;SG
дадатковы	дадатко́выя	ADJ;ACC;INAN;PL
дадатковы	дадатко́вай	ADJ;INS;FEM;SG
дадатковы	дадатко́ваю	ADJ;INS;FEM;SG
дадатковы	дадатко́вых	ADJ;GEN;PL
дадатковы	дадатко́вым	ADJ;ESS;MASC;SG
дадатковы	дадатко́вым	ADJ;ESS;NEUT;SG
дадатковы	дадатко́вае	ADJ;NOM;NEUT;SG
дадатковы	дадатко́вае	ADJ;ACC;NEUT;SG
дадатковы	дадатко́ваму	ADJ;DAT;MASC;SG
дадатковы	дадатко́ваму	ADJ;DAT;NEUT;SG
дадатковы	дадатко́вай	ADJ;GEN;FEM;SG
дадатковы	дадатко́вай	ADJ;ESS;FEM;SG
дадатковы	дадатко́вым	ADJ;INS;MASC;SG
дадатковы	дадатко́вым	ADJ;INS;NEUT;SG
дадатковы	дадатко́вая	ADJ;NOM;FEM;SG
дадатковы	дадатко́вай	ADJ;DAT;FEM;SG
дадатковы	дадатко́вых	ADJ;ACC;ANIM;PL
дадатковы	дадатко́вых	ADJ;ESS;PL
дадатковы	дадатко́вы	ADJ;INAN;ACC;MASC;SG
дадатковы	дадатко́вага	ADJ;GEN;MASC;SG
дадатковы	дадатко́вага	ADJ;GEN;NEUT;SG
дадатковы	дадатко́вым	ADJ;DAT;PL
дадатковы	дадатко́вага	ADJ;ANIM;ACC;MASC;SG
дадатковы	дадатко́выя	ADJ;NOM;PL

дадаць	дада́йце	V;IMP;2;PL
дадаць	дадалі́	V;PST;PL
дадаць	дада́й	V;IMP;2;SG
дадаць	дададзі́м	V;FUT;1;PL
дадаць	дадала́	V;PST;SG;FEM
дадаць	дадало́	V;PST;SG;NEUT
дадаць	дадасце́	V;FUT;2;PL
дадаць	дада́ў	V;PST;SG;MASC
дадаць	дадасі́	V;FUT;2;SG
дадаць	дададу́ць	V;FUT;3;PL
дадаць	дада́м	V;FUT;1;SG
дадаць	дада́сць	V;FUT;3;SG

даехаць	дае́дзьце	V;IMP;2;PL
даехаць	дае́халі	V;PST;PL
даехаць	дае́дзь	V;IMP;2;SG
даехаць	дае́дзем	V;FUT;1;PL
даехаць	дае́хала	V;PST;SG;FEM
даехаць	дае́хала	V;PST;SG;NEUT
даехаць	дае́дзеце	V;FUT;2;PL
даехаць	дае́хаў	V;PST;SG;MASC
даехаць	дае́дзеш	V;FUT;2;SG
даехаць	дае́дуць	V;FUT;3;PL
даехаць	дае́ду	V;FUT;1;SG
даехаць	дае́дзе	V;FUT;3;SG

дазваляць	дазваля́йце	V;IMP;2;PL
дазваляць	дазваля́лі	V;PST;PL
дазваляць	дазваля́й	V;IMP;2;SG
дазваляць	бу́дзем дазваля́ць	V;FUT;1;PL
дазваляць	дазваля́е	V;PRS;3;SG
дазваляць	дазваля́ем	V;PRS;1;PL
дазваляць	дазваля́еш	V;PRS;2;SG
дазваляць	дазваля́ла	V;PST;SG;FEM
дазваляць	дазваля́ла	V;PST;SG;NEUT
дазваляць	бу́дзеце дазваля́ць	V;FUT;2;PL
дазваляць	дазваля́ў	V;PST;SG;MASC
дазваляць	бу́дзеш дазваля́ць	V;FUT;2;SG
дазваляць	дазваля́юць	V;PRS;3;PL
дазваляць	дазваля́ю	V;PRS;1;SG
дазваляць	бу́дуць дазваля́ць	V;FUT;3;PL
дазваляць	бу́ду дазваля́ць	V;FUT;1;SG
дазваляць	бу́дзе дазваля́ць	V;FUT;3;SG
дазваляць	дазваля́еце	V;PRS;2;PL

дазволіць	дазво́ль	V;IMP;2;SG
дазволіць	дазво́ліла	V;PST;SG;NEUT
дазволіць	дазво́льце	V;IMP;2;PL
дазволіць	дазво́ліць	V;FUT;3;SG
дазволіць	дазво́лілі	V;PST;PL
дазволіць	дазво́ліў	V;PST;SG;MASC
дазволіць	дазво́ліла	V;PST;SG;FEM
дазволіць	дазво́лім	V;FUT;1;PL
дазволіць	дазво́лю	V;FUT;1;SG
дазволіць	дазво́ліце	V;FUT;2;PL
дазволіць	дазво́ляць	V;FUT;3;PL
дазволіць	дазво́ліш	V;FUT;2;SG

дайсці	дайдзі́це	V;IMP;2;PL
дайсці	дайшлі́	V;PST;PL
дайсці	дайдзі́	V;IMP;2;SG
дайсці	до́йдзем	V;FUT;1;PL
дайсці	дайшла́	V;PST;SG;FEM
дайсці	дайшло́	V;PST;SG;NEUT
дайсці	до́йдзеце	V;FUT;2;PL
дайсці	дайшо́ў	V;PST;SG;MASC
дайсці	до́йдзеш	V;FUT;2;SG
дайсці	до́йдуць	V;FUT;3;PL
дайсці	дайду́	V;FUT;1;SG
дайсці	до́йдзе	V;FUT;3;SG

далонь	дало́ней	N;GEN;PL
далонь	дало́ні	N;ESS;SG
далонь	дало́ні	N;ACC;PL
далонь	дало́нню	N;INS;SG
далонь	дало́ні	N;GEN;SG
далонь	дало́нь	N;NOM;SG
далонь	дало́нямі	N;INS;PL
далонь	дало́ні	N;NOM;PL
далонь	дало́нь	N;ACC;SG
далонь	дало́ням	N;DAT;PL
далонь	дало́ні	N;DAT;SG
далонь	дало́нях	N;ESS;PL

далятаць	далята́йце	V;IMP;2;PL
далятаць	далята́лі	V;PST;PL
далятаць	далята́й	V;IMP;2;SG
далятаць	бу́дзем далята́ць	V;FUT;1;PL
далятаць	далята́е	V;PRS;3;SG
далятаць	далята́ем	V;PRS;1;PL
далятаць	далята́еш	V;PRS;2;SG
далятаць	далята́ла	V;PST;SG;FEM
далятаць	далята́ла	V;PST;SG;NEUT
далятаць	бу́дзеце далята́ць	V;FUT;2;PL
далятаць	далята́ў	V;PST;SG;MASC
далятаць	бу́дзеш далята́ць	V;FUT;2;SG
далятаць	далята́юць	V;PRS;3;PL
далятаць	далята́ю	V;PRS;1;SG
далятаць	бу́дуць далята́ць	V;FUT;3;PL
далятаць	бу́ду далята́ць	V;FUT;1;SG
далятаць	бу́дзе далята́ць	V;FUT;3;SG
далятаць	далята́еце	V;PRS;2;PL

даляцець	даляці́це	V;IMP;2;PL
даляцець	даляце́лі	V;PST;PL
даляцець	даляці́	V;IMP;2;SG
даляцець	даляці́м	V;FUT;1;PL
даляцець	даляце́ла	V;PST;SG;FEM
даляцець	даляце́ла	V;PST;SG;NEUT
даляцець	далеціце́	V;FUT;2;PL
даляцець	даляце́ў	V;PST;SG;MASC
даляцець	даляці́ш	V;FUT;2;SG
даляцець	даляця́ць	V;FUT;3;PL
даляцець	далячу́	V;FUT;1;SG
даляцець	даляці́ць	V;FUT;3;SG

далёкі	далёкіх	ADJ;ESS;PL
далёкі	далёкая	ADJ;NOM;FEM;SG
далёкі	далёкага	ADJ;GEN;MASC;SG
далёкі	далёкага	ADJ;GEN;NEUT;SG
далёкі	далёкай	ADJ;INS;FEM;SG
далёкі	далёкаю	ADJ;INS;FEM;SG
далёкі	далёкі	ADJ;INAN;ACC;MASC;SG
далёкі	далёкай	ADJ;ESS;FEM;SG
далёкі	далёкае	ADJ;NOM;NEUT;SG
далёкі	далёкім	ADJ;DAT;PL
далёкі	далёкую	ADJ;ACC;FEM;SG
далёкі	далёкімі	ADJ;INS;PL
далёкі	далёкай	ADJ;GEN;FEM;SG
далёкі	далёкі	ADJ;NOM;MASC;SG
далёкі	далёкай	ADJ;DAT;FEM;SG
далёкі	далёкім	ADJ;ESS;MASC;SG
далёкі	далёкім	ADJ;ESS;NEUT;SG
далёкі	далёкіх	ADJ;ACC;ANIM;PL
далёкі	далёкія	ADJ;NOM;PL
далёкі	далёкіх	ADJ;GEN;PL
далёкі	далёкага	ADJ;ANIM;ACC;MASC;SG
далёкі	далёкім	ADJ;INS;MASC;SG
далёкі	далёкім	ADJ;INS;NEUT;SG
далёкі	далёкаму	ADJ;DAT;MASC;SG
далёкі	далёкаму	ADJ;DAT;NEUT;SG
далёкі	далёкае	ADJ;ACC;NEUT;SG
далёкі	далёкія	ADJ;ACC;INAN;PL

дапамагаць	дапамага́й	V;IMP;2;SG
дапамагаць	дапамага́ла	V;PST;SG;NEUT
дапамагаць	дапамага́йце	V;IMP;2;PL
дапамагаць	бу́дзе дапамага́ць	V;FUT;3;SG
дапамагаць	дапамага́лі	V;PST;PL
дапамагаць	дапамага́еш	V;PRS;2;SG
дапамагаць	дапамага́е	V;PRS;3;SG
дапамагаць	дапамага́ю	V;PRS;1;SG
дапамагаць	дапамага́юць	V;PRS;3;PL
дапамагаць	дапамага́ў	V;PST;SG;MASC
дапамагаць	дапамага́ла	V;PST;SG;FEM
дапамагаць	бу́дзем дапамага́ць	V;FUT;1;PL
дапамагаць	бу́ду дапамага́ць	V;FUT;1;SG
дапамагаць	дапамага́еце	V;PRS;2;PL
дапамагаць	бу́дзеце дапамага́ць	V;FUT;2;PL
дапамагаць	бу́дуць дапамага́ць	V;FUT;3;PL
дапамагаць	бу́дзеш дапамага́ць	V;FUT;2;SG
дапамагаць	дапамага́ем	V;PRS;1;PL

дапамагчы	дапамажы́	V;IMP;2;SG
дапамагчы	дапамагла́	V;PST;SG;NEUT
дапамагчы	дапамажы́це	V;IMP;2;PL
дапамагчы	дапамо́жа	V;FUT;3;SG
дапамагчы	дапамаглі́	V;PST;PL
дапамагчы	дапамо́г	V;PST;SG;MASC
дапамагчы	дапамагла́	V;PST;SG;FEM
дапамагчы	дапамо́жам	V;FUT;1;PL
дапамагчы	дапамагу́	V;FUT;1;SG
дапамагчы	дапамо́жаце	V;FUT;2;PL
дапамагчы	дапамо́гуць	V;FUT;3;PL
дапамагчы	дапамо́жаш	V;FUT;2;SG

дапытлівы	дапы́тлівымі	ADJ;INS;PL
дапытлівы	дапы́тлівую	ADJ;ACC;FEM;SG
дапытлівы	дапы́тлівы	ADJ;NOM;MASC;SG
дапытлівы	дапы́тлівыя	ADJ;ACC;INAN;PL
дапытлівы	дапы́тлівай	ADJ;INS;FEM;SG
дапытлівы	дапы́тліваю	ADJ;INS;FEM;SG
дапытлівы	дапы́тлівых	ADJ;GEN;PL
дапытлівы	дапы́тлівым	ADJ;ESS;MASC;SG
дапытлівы	дапы́тлівым	ADJ;ESS;NEUT;SG
дапытлівы	дапы́тлівае	ADJ;NOM;NEUT;SG
дапытлівы	дапы́тлівае	ADJ;ACC;NEUT;SG
дапытлівы	дапы́тліваму	ADJ;DAT;MASC;SG
дапытлівы	дапы́тліваму	ADJ;DAT;NEUT;SG
дапытлівы	дапы́тлівай	ADJ;GEN;FEM;SG
дапытлівы	дапы́тлівай	ADJ;ESS;FEM;SG
дапытлівы	дапы́тлівым	ADJ;INS;MASC;SG
дапытлівы	дапы́тлівым	ADJ;INS;NEUT;SG
дапытлівы	дапы́тлівая	ADJ;NOM;FEM;SG
дапытлівы	дапы́тлівай	ADJ;DAT;FEM;SG
дапытлівы	дапы́тлівых	ADJ;ACC;ANIM;PL
дапытлівы	дапы́тлівых	ADJ;ESS;PL
дапытлівы	дапы́тлівы	ADJ;INAN;ACC;MASC;SG
дапытлівы	дапы́тлівага	ADJ;GEN;MASC;SG
дапытлівы	дапы́тлівага	ADJ;GEN;NEUT;SG
дапытлівы	дапы́тлівым	ADJ;DAT;PL
дапытлівы	дапы́тлівага	ADJ;ANIM;ACC;MASC;SG
дапытлівы	дапы́тлівыя	ADJ;NOM;PL

дарагі	дарагі́х	ADJ;ESS;PL
дарагі	дарага́я	ADJ;NOM;FEM;SG
дарагі	дараго́га	ADJ;GEN;MASC;SG
дарагі	дараго́га	ADJ;GEN;NEUT;SG
дарагі	дараго́й	ADJ;INS;FEM;SG
дарагі	дараго́ю	ADJ;INS;FEM;SG
дарагі	дарагі́	ADJ;INAN;ACC;MASC;SG
дарагі	дараго́й	ADJ;ESS;FEM;SG
дарагі	дараго́е	ADJ;NOM;NEUT;SG
дарагі	дарагі́м	ADJ;DAT;PL
дарагі	дарагу́ю	ADJ;ACC;FEM;SG
дарагі	дарагі́мі	ADJ;INS;PL
дарагі	дараго́й	ADJ;GEN;FEM;SG
дарагі	дарагі́	ADJ;NOM;MASC;SG
дарагі	дараго́й	ADJ;DAT;FEM;SG
дарагі	дарагі́м	ADJ;ESS;MASC;SG
дарагі	дарагі́м	ADJ;ESS;NEUT;SG
дарагі	дарагі́х	ADJ;ACC;ANIM;PL
дарагі	дарагі́я	ADJ;NOM;PL
дарагі	дарагі́х	ADJ;GEN;PL
дарагі	дараго́га	ADJ;ANIM;ACC;MASC;SG
дарагі	дарагі́м	ADJ;INS;MASC;SG
дарагі	дарагі́м	ADJ;INS;NEUT;SG
дарагі	дараго́му	ADJ;DAT;MASC;SG
дарагі	дараго́му	ADJ;DAT;NEUT;SG
дарагі	дараго́е	ADJ;ACC;NEUT;SG
дарагі	дарагі́я	ADJ;ACC;INAN;PL

дарога	даро́гі	N;NOM;PL
дарога	даро́гам	N;DAT;PL
дарога	даро́гамі	N;INS;PL
дарога	даро́зе	N;ESS;SG
дарога	даро́зе	N;DAT;SG
дарога	даро́гі	N;GEN;SG
дарога	даро́гах	N;ESS;PL
дарога	даро́г	N;GEN;PL
дарога	даро́гай	N;INS;SG
дарога	даро́гі	N;ACC;PL
дарога	даро́гу	N;ACC;SG
дарога	даро́га	N;NOM;SG

дарыць	дары́це	V;IMP;2;PL
дарыць	дары́лі	V;PST;PL
дарыць	дары́	V;IMP;2;SG
дарыць	бу́дзем дары́ць	V;FUT;1;PL
дарыць	до́рыць	V;PRS;3;SG
дарыць	до́рым	V;PRS;1;PL
дарыць	до́рыш	V;PRS;2;SG
дарыць	дары́ла	V;PST;SG;FEM
дарыць	дары́ла	V;PST;SG;NEUT
дарыць	бу́дзеце дары́ць	V;FUT;2;PL
дарыць	дары́ў	V;PST;SG;MASC
дарыць	бу́дзеш дары́ць	V;FUT;2;SG
дарыць	до́раць	V;PRS;3;PL
дарыць	дару́	V;PRS;1;SG
дарыць	бу́дуць дары́ць	V;FUT;3;PL
дарыць	бу́ду дары́ць	V;FUT;1;SG
дарыць	бу́дзе дары́ць	V;FUT;3;SG
дарыць	до́рыце	V;PRS;2;PL

даставаць	дастава́йце	V;IMP;2;PL
даставаць	дастава́лі	V;PST;PL
даставаць	дастава́й	V;IMP;2;SG
даставаць	бу́дзем дастава́ць	V;FUT;1;PL
даставаць	дастае́	V;PRS;3;SG
даставаць	дастае́м	V;PRS;1;PL
даставаць	дастае́ш	V;PRS;2;SG
даставаць	дастава́ла	V;PST;SG;FEM
даставаць	дастава́ла	V;PST;SG;NEUT
даставаць	бу́дзеце дастава́ць	V;FUT;2;PL
даставаць	дастава́ў	V;PST;SG;MASC
даставаць	бу́дзеш дастава́ць	V;FUT;2;SG
даставаць	дастаю́ць	V;PRS;3;PL
даставаць	дастаю́	V;PRS;1;SG
даставаць	бу́дуць дастава́ць	V;FUT;3;PL
даставаць	бу́ду дастава́ць	V;FUT;1;SG
даставаць	бу́дзе дастава́ць	V;FUT;3;SG
даставаць	дастае́це	V;PRS;2;PL

дастаць	даста́ньце	V;IMP;2;PL
дастаць	даста́лі	V;PST;PL
дастаць	даста́нь	V;IMP;2;SG
дастаць	даста́нем	V;FUT;1;PL
дастаць	даста́ла	V;PST;SG;FEM
дастаць	даста́ла	V;PST;SG;NEUT
дастаць	даста́неце	V;FUT;2;PL
дастаць	даста́ў	V;PST;SG;MASC
дастаць	даста́неш	V;FUT;2;SG
дастаць	даста́нуць	V;FUT;3;PL
дастаць	даста́ну	V;FUT;1;SG
дастаць	даста́не	V;FUT;3;SG

даступны	дасту́пных	ADJ;ESS;PL
даступны	дасту́пная	ADJ;NOM;FEM;SG
даступны	дасту́пнага	ADJ;GEN;MASC;SG
даступны	дасту́пнага	ADJ;GEN;NEUT;SG
даступны	дасту́пнай	ADJ;INS;FEM;SG
даступны	дасту́пнаю	ADJ;INS;FEM;SG
даступны	дасту́пны	ADJ;INAN;ACC;MASC;SG
даступны	дасту́пнай	ADJ;ESS;FEM;SG
даступны	дасту́пнае	ADJ;NOM;NEUT;SG
даступны	дасту́пным	ADJ;DAT;PL
даступны	дасту́пную	ADJ;ACC;FEM;SG
даступны	дасту́пнымі	ADJ;INS;PL
даступны	дасту́пнай	ADJ;GEN;FEM;SG
даступны	дасту́пны	ADJ;NOM;MASC;SG
даступны	дасту́пнай	ADJ;DAT;FEM;SG
даступны	дасту́пным	ADJ;ESS;MASC;SG
даступны	дасту́пным	ADJ;ESS;NEUT;SG
даступны	дасту́пных	ADJ;ACC;ANIM;PL
даступны	дасту́пныя	ADJ;NOM;PL
даступны	дасту́пных	ADJ;GEN;PL
даступны	дасту́пнага	ADJ;ANIM;ACC;MASC;SG
даступны	дасту́пным	ADJ;INS;MASC;SG
даступны	дасту́пным	ADJ;INS;NEUT;SG
даступны	дасту́пнаму	ADJ;DAT;MASC;SG
даступны	дасту́пнаму	ADJ;DAT;NEUT;SG
даступны	дасту́пнае	ADJ;ACC;NEUT;SG
даступны	дасту́пныя	ADJ;ACC;INAN;PL

дасягаць	дасяга́й	V;IMP;2;SG
дасягаць	дасяга́ла	V;PST;SG;NEUT
дасягаць	дасяга́йце	V;IMP;2;PL
дасягаць	бу́дзе дасяга́ць	V;FUT;3;SG
дасягаць	дасяга́лі	V;PST;PL
дасягаць	дасяга́еш	V;PRS;2;SG
дасягаць	дасяга́е	V;PRS;3;SG
дасягаць	дасяга́ю	V;PRS;1;SG
дасягаць	дасяга́юць	V;PRS;3;PL
дасягаць	дасяга́ў	V;PST;SG;MASC
дасягаць	дасяга́ла	V;PST;SG;FEM
дасягаць	бу́дзем дасяга́ць	V;FUT;1;PL
дасягаць	бу́ду дасяга́ць	V;FUT;1;SG
дасягаць	дасяга́еце	V;PRS;2;PL
дасягаць	бу́дзеце дасяга́ць	V;FUT;2;PL
дасягаць	бу́дуць дасяга́ць	V;FUT;3;PL
дасягаць	бу́дзеш дасяга́ць	V;FUT;2;SG
дасягаць	дасяга́ем	V;PRS;1;PL

дасягнуць	дасягні́	V;IMP;2;SG
дасягнуць	дасягну́ла	V;PST;SG;NEUT
дасягнуць	дасягні́це	V;IMP;2;PL
дасягнуць	дасягне́	V;FUT;3;SG
дасягнуць	дасягну́лі	V;PST;PL
дасягнуць	дасягну́ў	V;PST;SG;MASC
дасягнуць	дасягну́ла	V;PST;SG;FEM
дасягнуць	дасягнём	V;FUT;1;PL
дасягнуць	дасягну́	V;FUT;1;SG
дасягнуць	дасягнеце́	V;FUT;2;PL
дасягнуць	дасягну́ць	V;FUT;3;PL
дасягнуць	дасягне́ш	V;FUT;2;SG

датчанка	датча́нкі	N;NOM;PL
датчанка	датча́нкам	N;DAT;PL
датчанка	датча́нкамі	N;INS;PL
датчанка	датча́нцы	N;ESS;SG
датчанка	датча́нцы	N;DAT;SG
датчанка	датча́нкі	N;GEN;SG
датчанка	датча́нках	N;ESS;PL
